row ID,row m/z,row retention time,PUCE m1.mzML Peak area,PUCE m9.mzML Peak area,PUCE m12.mzML Peak area,PUCE m10.mzML Peak area,PUCE m11.mzML Peak area,PUCE m13.mzML Peak area,PUCE m14.mzML Peak area,PUCE m15.mzML Peak area,PUCE m16.mzML Peak area,PUCE m17.mzML Peak area,PUCE m18.mzML Peak area,PUCE m19.mzML Peak area,PUCE m2.mzML Peak area,PUCE m20.mzML Peak area,PUCE m21.mzML Peak area,PUCE m22.mzML Peak area,PUCE m23.mzML Peak area,PUCE m3.mzML Peak area,PUCE m4.mzML Peak area,PUCE m5.mzML Peak area,PUCE m6.mzML Peak area,PUCE m7.mzML Peak area,PUCE m8.mzML Peak area
52,0,16.75,6392972.423660738,3593114.2713322514,4087559.2093998976,4936200.744956343,5633392.470974932,15455097.168276638,7538284.329283514,4792013.051852896,5101787.630625574,5525126.234407168,5641426.991771704,45534192.63933545,5781415.44754374,76322824.84109887,10883843.482247312,8732241.350945624,7556181.337897748,20738469.297173645,9448730.439889267,8710093.162740938,8857740.613371879,8031007.478556335,4827925.405922408
53,0,17.02,9809861.352567693,25364433.175370503,20457443.33692373,26642272.66175861,28897934.10888205,15084213.977414574,19065939.82791185,16620050.768467735,11066166.21755016,15440298.015315652,11485135.528271245,11508970.109256873,12699203.174208932,9731853.144117365,27626660.708384454,24799253.57172014,17317737.885396056,10359925.799028276,9889164.155421773,8841232.539753206,5775041.724495619,7471060.5483913915,25383909.39686548
54,0,17.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2602264.934372659,0.0,0.0,0.0,0.0,0.026024578934864533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0,17.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637774.8955620676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0,17.29,1574252.268515193,1226415.0899046152,1286971.7017080395,2361017.637358606,1602517.135934753,1869736.9623392285,1519197.277947537,1081220.9323611988,1003950.1223695496,1336097.7425570386,1059127.6844893682,472907.9291092144,1419355.57539712,2057174.509422592,314619.0685293356,452515.3380797259,275391.8232217614,3287007.4531034133,1370088.5180893384,1879017.5703092783,5639168.256814063,2438878.6709777038,1736952.9334604454
57,0,17.29,0.0,0.0,1082834.3382603342,0.0,699.8627511868127,0.0,0.0,407.7613896701899,0.0,0.0,0.0,0.0,9068618.376770873,4180.461470677071,511.04469386047515,0.0,1444.637886522017,0.0,0.0,4444.807135597609,6560.190861494517,0.0,0.0
58,0,17.59,876682933.4765571,626725517.9744816,202912947.78895605,1057447091.6889467,208121499.757446,224675188.2418831,216016564.1011156,164876005.97785443,159698940.10570177,411032639.68219215,176414863.53611732,211821028.12695095,781908959.8215634,346981677.2468798,174437737.4920617,139196935.28063408,128755298.42894638,815407736.9406862,820621543.4488481,573864188.2721831,716837376.5958729,733971015.7985046,609762967.3882935
59,0,17.76,3082321.932578295,5224800.076310243,4206756.837023072,5800073.522193345,5752213.074112721,4063314.373032606,3889148.240913172,3382109.6446153177,3162639.606295322,3357125.5632676333,3213335.2022608668,3442030.1694655214,2855245.6472834065,3471499.299308054,5698089.188558768,5033537.452689003,4786210.635529726,2331418.4006309607,2279084.454995374,2039386.707363913,1946871.9514616008,1756388.2633085682,5200432.752474193
60,0,17.90,8294879.441324403,5410841.055265109,5003550.965196973,5274899.634284788,5673477.470172471,9361113.533981103,8301200.057595459,5458505.286485419,5127049.849099116,4690052.1750933705,4854226.7723659715,12017690.520656753,7252845.10732852,25297849.048753265,6892996.900586857,6368645.152611893,4286036.070710885,14742708.639294,7519971.61605596,6737925.0667139515,3133249.3386973324,5919768.932538847,5625440.050585268
61,0,17.90,1933927.129518912,2259611.4797437433,0.0,1644326.3406553082,2085517.8574152559,1985091.416083968,455477.4487398221,0.0,462693.41007043025,1011019.8083905836,318028.5186870371,7928696.333448665,2116316.5775281102,3454088.3111143787,223748.725586895,0.0,98593.020191761,19894714.339734714,3764950.138452166,3608088.753293865,24794782.57586438,3704389.782414363,1235416.133828928
62,0,18.31,210254.01606656978,120875.0560558206,97137.23091698723,59556.06699161107,138714.14534005575,416581.55822643975,243656.1836940207,185479.66859726165,148564.8439865068,116651.13936416019,126644.94866035426,1149588.5149936941,136550.53229403665,2138296.694719166,621337.784657054,451608.0638002582,323872.74422222463,738779.2211588506,261941.53659613602,196351.57852530782,131023.50807205171,155594.75739081381,113357.08303302707
63,0,18.51,673596.3904880611,580531.8779606589,2462861.872446969,117223.71480864381,15991508.320647202,124230351.01291858,10253908.060826633,1534309.951931156,5858492.793855114,5499460.583641489,2122093.6322895032,77837814.42040955,117367.89803371877,6340399.281936889,2188085.796702891,3552545.584777641,302474.45828456443,43477826.23528222,658363.8149396642,375366.8687133856,1217231.073972543,455014.7624223098,182038.94730817628
64,0,18.68,0.0,200050.61602403052,206908.94950543527,141737.70849840355,219372.66934582352,305663.30486225925,364993.6208554265,152555.18425704227,217649.63093438,207077.25439702198,205867.65093111774,27518.329652095283,0.0,534298.9289212853,271292.43358211487,329902.3803776891,192144.17625122253,298902.3263049361,177326.90929835784,260775.34662981913,583871.5056706971,203197.4862899752,196629.3749957356
65,0,18.68,155889.0898689755,203420.7266779497,1507.5457989713113,150665.61960451354,1821.791127300558,496.38755054028434,784.0629794134287,0.0,0.0,590.7244304108519,0.0,0.0,256492.37826683442,0.0,0.0,761.1051839445939,1248.977341717512,3306.217200677584,211111.82552507386,228017.07485770585,309662.5083785487,141993.81403812472,199472.43031326137
66,0,18.68,0.0,0.0,0.0,3458.0803029666667,0.0,0.0,0.0,1848.14068155428,3505.8313946996327,0.0,2493.998368883721,674720.8028715216,0.0,6472.802556394991,0.0,0.0,0.0,0.0,395.5823994734329,0.0,451.97941449817785,0.0,0.0
67,0,18.80,3011934.0573690576,2028490.9909637203,1923967.0771947985,1951135.829553132,2414073.829411753,3261860.1970857563,3597233.222223919,1858439.9229007585,2010135.0319222074,2224201.1964531117,1935609.7058038542,175709.54029937275,3000559.490859123,5953096.225196436,1821788.070484347,1876476.8707236187,1179832.0848378616,8432844.233927274,3436151.2702041087,3514308.3202999136,4020209.042704957,2876964.917881829,2379487.16095339
68,0,18.80,0.0,55162.79513273113,41886.144021263135,0.0,124257.17694890693,1280832.06385546,400749.80532889924,214467.4424606587,221274.2351152285,180839.60527289571,229978.02282547342,9012478.255843587,0.0,5279117.322013179,597289.5891290782,199932.02198763273,420911.47105931846,917634.1158914048,197799.9160219741,40864.288056428624,225670.3678399753,104027.96502960924,37133.11098846353
69,0,19.05,400.18042079487014,123279.4173818249,66054.91879027925,407.25636838566317,158353.55694401328,908020.4424029742,364740.36410765274,209123.60214193625,197466.4788120152,187412.25049240948,200504.42482686212,5593765.970558081,37855.80744016057,3240276.2937651286,461207.99426219525,217373.06824565405,357650.06913732976,0.0,277351.3585600061,180111.81683245677,253534.1087909401,146089.485444861,111866.15929463961
70,0,19.05,7097.3908900465085,9829.163088316174,0.0,7222.886200060888,3144.6333097808074,3762.0363020248346,3603.219090983317,2282.408589032031,2186.9267436006926,2296.544086338401,2673.508535592155,0.0,12001.311781394726,0.0,107.40747177823742,1913.7964114411054,3250.881075112834,2955962.8303589867,13692.90148969791,11231.783550431108,13560.221528669475,9653.23613959584,14317.057663604917
71,0,19.16,652877.8629470075,433048.12802531425,406012.5326081278,391300.05708638666,570553.8960513453,1208308.0550976535,875862.3970923872,508511.8935768206,501049.92027767963,496625.4095596479,411855.3220890643,705115.8838837603,571255.6465010521,3741930.2887508436,927493.7490030838,811592.2274140023,609613.1014459581,2379902.35545577,1010901.7390193094,803728.7796612841,573251.5769402292,679967.5927562437,468387.2303855648
72,0,19.38,820078.7255074626,822598.4276547168,255414.5672462148,564574.0848952554,166476.70242167547,118087.62813290836,122858.23498265285,170354.69997585824,122038.98056803294,137009.49863236528,88231.115113789,107574.53909328078,1019252.4368654615,0.0,79064.53439488985,64552.33225398402,21041.92806109912,694958.294547562,916203.3905728395,722896.825709548,0.0,557691.3447435597,1106168.9147698192
73,0,19.38,0.0,2405.217439523237,0.0,1728.6429736298596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4176.561190830513,0.0,0.0,0.0,0.0,968.5028281578324,0.0,0.0,7036699.397745715,15191.783060286758,1107.6369065305198
74,0,19.38,0.0,9586.958952833671,0.0,0.0,209440.9921958796,508860.8813359919,352084.4222292443,269963.39926305105,249484.09886531968,143304.10249883513,167105.9200976615,249301.20105478648,132430.55029993446,1257425.2079094315,475199.16915209143,529548.3027369402,445856.17709197756,693844.2325172247,306118.1243100019,0.0,0.0,5697.625700240844,0.0
75,0,19.58,22626.55913268836,27015.913717389132,11525.211618590969,25480.50216819244,15673.452651175548,11816.412850179131,180157.5120759869,9485.318655108704,10100.587065080257,9841.056938945467,10576.930456048005,34794.19549149466,32203.055331596224,1927942.8398454955,14915.595500791276,13865.374599796647,10914.910336011782,19156.18384273178,24905.644441757217,18487.37702945993,6622710.849206756,18230.165696335687,25036.26119983628
76,0,19.79,77390279.72268191,67771940.23910986,49226662.48907381,73203329.34453517,71869037.03492047,47607223.21280217,66892405.68344428,50470062.5775483,53983475.47241321,55502183.59151445,61159952.79824676,70315990.81598592,69006816.93211693,132836154.58594473,60716820.16306444,56488005.65244548,29022706.53706765,75787085.95920244,73730126.52739035,78163010.0525683,79356096.6810897,71756370.19837666,67276714.63724226
77,0,19.96,6147108.165355262,3805981.583274474,2604673.2238493557,3581846.314788592,2917112.046937835,2746397.428957451,2736587.938590819,2007824.95035128,2705049.170050253,3001102.874537332,2763158.7634726004,3264644.8730543763,4448361.655197235,5748761.171762899,2637168.867051757,2300198.8913494367,1895482.6041015047,5856383.264475219,5798728.266828648,7168145.333155895,9786436.134268137,6831723.450082801,6613787.284850454
78,0,20.08,1261139.1266200894,936065.0181592772,439814.3662921708,19911.63361959502,693079.0414241522,1981518.0589887628,556546.6461852104,480572.50072160596,457192.2187475682,541342.1634723367,885183.8089943327,4811835.06730428,124263.93346371445,4125358.6658222307,1289639.8519496494,1909800.222104102,169756.43181744992,10468838.773503,121451.40221858912,431742.3186025054,0.0,256020.07662470872,244890.19823260157
79,0,20.08,617680.7397088578,316935.8229815509,553152.3838587455,460194.0362752336,697220.3476696939,1591143.5344561657,3024738.7806255706,748767.4111594837,596429.9938928939,671792.2670075012,480316.0378155735,0.0,374691.14832745044,3587973.2147368123,367538.0604934214,548664.04809142,934864.1918156913,1060514.5433990166,692008.718342055,699269.3853501149,1704256.9292315806,1111056.1484817674,548894.320745535
80,0,20.28,901877.55390272,530690.7476049488,384662.97657491255,407794.5457667543,486652.9604216042,922570.9208469524,885399.1442881197,505066.83637972776,493673.27339929313,539579.3796790456,347169.5228262606,764956.4889810082,688837.0023044322,3308537.233454461,784636.5546875452,654244.7042741639,467851.01726662455,2323149.601355173,930306.8214599936,671321.5458019993,802547.3303908887,590184.1822405078,526168.4390803361
81,0,20.39,248882.94912764,202646.79458642716,52836.49201348028,143023.38518510782,103433.64502599633,86995.81115840714,50064.23164914491,0.0,82786.99999681236,0.0,0.0,184242.47425747968,316973.1476683757,0.0,57290.58733953143,90198.25846671213,0.0,246684.23677878227,296234.76226700284,195479.50895166348,335789.95504964737,202509.98131154702,240389.8126797948
82,0,20.39,0.0,0.0,0.0,0.0,1274.0078256276386,8410.599164275809,85674.14508643186,0.0,67839.56452197589,0.0,195347.02835404468,80184.61542620271,0.0,0.0,0.0,84082.06851336952,0.0,0.0,27631.84538255404,242619.7497049966,0.0,248382.15039946398,60656.12344681796
83,0,20.39,0.0,0.0,0.0,0.0,0.0,0.0,2605.877753746433,0.0,1869.7514945074975,0.0,0.0,86446.58472135695,0.0,278191.88769195456,0.0,390.85079354270806,0.0,0.0,12000.950164721618,0.0,28212.595137692933,0.0,0.0
84,0,20.64,1528449.9459736294,2702990.228436343,1174863.6468372229,1571958.0572248718,1049522.1411932537,678501.0343271368,835539.4514698415,749715.3390705441,713243.3310641727,532247.1662628446,553556.0717023152,730602.6382988071,2894787.3985539624,698026.0853141828,827602.6058933884,797087.7570210794,527314.7021292169,1697241.5748729354,2913004.6396354362,2303132.83182123,2271492.7836982813,1454956.0167997947,2996473.6251999405
85,0,20.79,659889.3466407474,0.0,177564.6711123918,337889.7167327624,98212.47794065042,108852.584518121,250823.48880001358,368372.632862096,365809.529295234,123481.77749524356,169027.2467249883,0.0,0.0,286013.53572115704,160204.1324137726,350890.6977457129,0.0,968185.7972584177,0.0,0.0,166826.27115338313,153108.04584218087,0.0
86,0,20.79,122720.07916793301,231962.13567978088,101227.9320044962,165777.87203822218,112949.27034366582,139936.70340547347,34653.41983110669,0.0,94095.86817211,0.0,46827.77691348377,0.0,377843.86920690344,4630.043831692872,31734.133039573524,41563.66763086868,104653.75629834489,59003.92701563984,440001.7198051815,344131.9586058117,338506.53242165234,274218.9109098262,480973.63721366
87,0,20.79,0.0,0.0,42965.74705612102,0.0,7833.72762928265,341.25282621675075,0.0,25200.082797241426,18626.385571918523,519397.88246960065,0.0,565551.9009353329,0.0,546691.8359043782,555228.3898127081,0.0,1049.861088478213,14015.01428541346,0.0,0.0,0.0,0.0,0.0
88,0,20.98,2024126.5256948438,2112313.7873254595,927937.4150217205,1253368.4918881296,819692.2254526375,661259.1093844834,611948.3675717132,740852.2681908133,847552.1343132571,744227.3411575152,574707.8178007903,610163.1228026946,2482450.69412826,641376.3243144155,642754.2094001544,610363.4378693444,333780.50197877607,2036258.9193077015,2066646.950647499,2004695.6537473754,2482368.491165616,1540723.3910762658,3154010.5447341576
89,0,21.07,116006.37932074355,31841.953349637213,116495.62687578663,55672.2494887016,135756.22844952508,141606.37103605768,191999.66655060134,99944.54170755506,62546.02865696327,114898.5755913399,105202.79553702398,0.0,75523.5221861174,439282.1028901761,67723.64536862649,78392.75646373634,52803.680075519726,503120.728614895,131224.71584382528,121877.07515765454,236840.52052558697,144501.77007322028,0.0
90,0,21.07,275726.4828232745,338560.66192338103,0.0,201012.25190844008,0.0,0.0,0.0,0.0,94351.3669486868,0.0,0.0,0.0,367992.1057823255,0.0,0.0,0.0,0.0,11663.655486767924,256021.7262727825,216434.49851475446,34006.59794504302,198265.8370773008,374128.2910157891
91,0,21.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197943.233006662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0,21.27,10777993.36412207,12482065.57895755,4486935.420264788,7631021.412135707,3607127.191421754,1617117.1176392813,2616424.7383908946,3673239.4018935463,3944872.282393731,2583318.872423983,1895941.11105154,924211.5929902705,12286795.557879455,0.0,2020069.320562209,2094246.8383846518,960165.7204472764,5585975.91148655,9529116.77802332,8466993.578583755,12141625.025902675,6554691.1379033,16456098.73950048
93,0,21.27,1405793.5271815849,299087.18980191584,1229451.30212773,1313403.58735015,2461869.62737474,5874288.81719569,2650087.836883177,1399405.6647118255,1470830.6610623354,2280287.1807964426,2439050.9904440464,8708238.118995415,984637.4395655077,17725055.233776264,2705997.7121332674,2566172.8514038064,2053933.5695616247,7670527.10051064,2397648.2773441807,2693570.661511904,3006058.783433408,2994530.383449009,0.0
94,0,21.40,1796506.9467620018,105615.3795235982,2101272.2588787833,62998.45191750567,1947213.6704255212,5684579.806977645,3041358.3545666337,2704324.505316636,5928019.878445171,3275743.2868470964,2561200.844659824,7395764.276197824,78911.59078330554,27501396.17122913,5426591.857833234,5482206.033866575,5360327.374594947,20008246.79013604,2036365.7770707032,128631.53732323425,2597517.8826447492,1316773.1695905088,2970494.969880228
95,0,21.49,1336951.5934105357,1235394.1318711229,491471.82826087705,957087.3679428516,599680.6867970808,197650.2144054505,198899.5076281196,435752.3047987357,218456.45164970422,219064.78860281594,190835.6123875291,192104.2772771117,1701824.7104945271,264114.8583354755,254106.7292314829,211662.33818500198,169895.45270338492,630969.048534269,1503887.269579287,1171524.1639947044,1935248.4366558,1109028.000214181,1317643.761527552
96,0,21.67,30078795.534603845,30654044.605537895,11898030.628344715,22505093.320754208,12143522.672227692,10265441.035833148,9341331.527960084,10419556.129624704,10693816.177968113,9736254.287263472,8625538.908386415,9583494.824199287,42867842.28461982,9621798.150599217,8596350.334527219,8892606.951449037,5759757.652233087,26420804.97379378,37669541.69156019,27784179.46293123,45144603.98575909,26383130.15953744,32487684.177651133
97,0,21.83,2154137.5523558925,1148681.385676109,1151573.3369958212,1077717.185322895,1406680.820288379,2765212.790632815,2143741.823147242,1190638.8729318674,1333392.1403225956,727892.5955826419,1044337.0258979695,5565813.519521429,1775490.2294179378,7852443.270332647,1834202.2364294985,1762696.466007116,1120204.0944972276,5240853.140825426,2439663.107006948,2105998.5246847686,0.0,1916273.1931386031,1387943.460904472
98,0,21.83,190270.44532284388,824975.626141067,771755.7214535461,1109325.8504998584,524470.8032132345,143057.14122636005,402492.57211084507,501175.4814076377,378690.58254395204,1898080.6383113838,1426780.621476265,0.0,409717.3564242732,2774409.26801342,0.0,202283.9503553746,0.0,413728.7109701592,151108.0855514233,604754.3272881969,7284834.750499083,811942.7555008017,345913.21973773936
99,0,22.08,91268182.83877046,92171374.33413292,43934787.7545007,64398081.74157283,38830431.36849193,34597592.33622718,28571490.247698806,38790834.94429434,41792412.62853249,35931699.97796218,27442646.367547084,31125585.18934185,97857300.36288822,32643881.65897547,29251799.582900386,29848856.62385204,14319620.322658245,80019753.44213095,79762517.20660183,69327360.00071013,111500064.81498748,58412161.40539382,136343105.40842462
100,0,22.37,7775204.336146653,7369628.04804805,3439773.693889755,5818474.844473319,3541869.2220773087,3099044.4918770976,2796157.9537362205,3190204.6140373056,3134945.30794229,3120201.942560648,2565940.4937799023,2764205.860315606,10392912.820994396,1944873.6137605654,2311314.6523774383,2457900.559093767,1400805.4755812718,6487074.2178052375,9059981.399330122,6752820.041748559,10671772.482094118,6697783.715838605,7914553.178199038
101,0,22.46,1449459.068359799,972101.2517822805,714757.6666209955,1284908.2825714052,799399.2642967931,851422.1730859224,1154870.970042768,567947.7173457076,785844.6127390251,1393722.0850418059,1683759.3712927438,834815.5804703176,740137.7722442315,6422832.137068146,869775.2110082522,1133190.4850078998,617725.3833080847,1844046.2292896688,1795920.296180994,3253882.473832104,5837938.902495711,3603889.42248044,1033911.3110126377
102,0,22.61,4904451.334794514,3296445.0949659427,2768459.199367687,3045694.818045263,3322247.134907823,3867288.182327703,5076842.710434605,2771148.884626842,3219400.0254954835,4181204.6168566025,4322813.572147253,1863247.76631476,4057772.374330912,13343438.278821725,3439024.2837198214,3546047.4034438436,2247138.7859950755,12768917.512033194,6828841.624402704,7613447.515346241,9889883.83423096,6688518.446297029,3480425.3191342624
103,0,22.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6051.877954696435,88507.56180940266,89660.10948547293,0.0,0.0,513.1596344047962,58642.057583288675,49712.3704555127,0.0,29047.294150316666,0.0,0.0,0.0,159857.92279648795,0.0
104,0,22.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5195.511256452179,5263.167333539859,0.0,0.0,35619.389243500285,0.0,0.0,0.0,1705.114688984856,0.0,0.0,256720.07564790524,87.91802437337526,0.0
105,0,22.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229909.69908874997,0.0,0.0,0.0,0.0,0.0,0.0,10.074198260814876,0.0,0.0
106,0,22.86,105762.59648722301,106405.52319152748,0.0,164527.56864304974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123441.33724790876,0.0,0.0,0.0,0.0,0.0,106960.87149811453,157136.12536970674,0.0,0.0,98527.76526492184
107,0,22.86,25623.38737554957,8471.989763575659,0.0,2175.6610886525077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2627.279836334624,0.0,0.0,0.0,0.0,0.0,10165.453109952325,7544.133993007454,84406.25776485281,62676.341100832615,0.0
108,0,22.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191501.2624755489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,0,23.02,275980.1102415732,184623.40926573196,82933.18798306218,137357.9647642757,94253.5499120792,100894.64580706145,63348.893327438214,85572.8140511315,89725.95033740887,90070.39835280164,55637.506865980075,193007.09070234798,271185.5467698754,88784.72834045318,61527.577486981565,62082.022590514476,0.0,261689.84839722142,220065.32618457964,174177.19722100665,276492.98650082195,150582.57593340738,260879.89727592887
110,0,23.02,0.0,615.6712519739301,0.0,1299.8831234054226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726381.642590133,823.739184036761,9529.461454173796,0.0,0.0,0.0,1178.6363988588487,833.9835224207802,0.0,0.0,0.0,2819.355385661623
111,0,23.11,948545.0903895216,1005728.6837470221,584595.0560298021,666678.137865813,516960.9518873724,486272.17614904995,454505.439464889,477960.24075885647,334311.06060022564,424135.0126578547,368751.60557924653,251139.20065020985,1330208.157896845,356950.2835713071,392350.273327446,347704.80350256467,182401.54237389078,630864.4463339386,1200363.069379828,922453.1557053971,1036795.2328505388,716090.876985073,1015655.9451520108
112,0,23.11,126872.08644589773,79239.05467110944,2622.6050344746313,80879.63215013019,108480.1040248286,0.0,3381.6098959556325,0.0,438342.55648162786,236075.2037822161,108631.85370612574,333010.3020255265,492593.1000691248,220908.00612015885,93666.65165892859,96518.20201155356,81695.21469482264,665363.2895322139,237139.2390040167,179333.97670201946,1438502.4041100664,17850.304809960166,266947.08884699823
113,0,23.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5766.313938538116,460.7390434605102,0.0,0.0,0.0,4062.725606578449,8806.06049127471,0.0,0.0,1251094.0642958274,0.0
114,0,23.20,35880825.120577715,38305915.14078941,19954887.703328166,28385296.1698774,20031790.21844548,17663772.394156907,15580149.718116473,20213666.992022473,19358989.00210827,17493955.395157684,13238795.93167449,15334952.52998004,40149135.20185696,12600908.127180506,15206792.65899746,15832018.131821945,5491387.441949259,32268074.18701583,32377567.91884203,27429147.38868299,42160529.59626681,24490665.913444124,52575264.50533298
115,0,23.35,1281197.864615106,1271249.8573530328,1006190.3587929944,860796.0061346701,1717359.3054509813,1999750.9173177308,1596849.472803084,1494200.1894585285,1670473.6075826334,1512695.7546101315,1127377.0692064087,778423.0289914295,904242.933604348,3606041.137776032,1346604.3443921455,1873020.6999647918,1180391.597021723,3307885.600208319,1614181.0527312122,1072962.2078392294,2814414.682508489,1211124.4047632413,1045561.0394110574
116,0,23.53,1605545.6176404576,1541459.9571693456,707992.5085077803,1630539.3138762903,126432.02684992437,104920.61955309247,757894.1607349459,139337.82150323206,681483.167556536,713386.2176706062,868138.9123226841,409540.078489252,2322563.4338711337,439441.50500771974,532941.6287697385,563022.2591449588,197054.4416618236,1885070.6357911224,1803551.5579001075,1171683.3597328241,1701723.4938759434,1440128.785744979,2142984.042042971
117,0,23.53,1019462.5616421864,1115068.3705330568,620236.5429690245,696.2812557559247,788290.0560367471,654626.9393035733,23919.381204582183,701744.1084486705,648997.8856484813,676169.2625985129,4943.028037647023,58279.33099209125,0.0,67993.21397965982,614636.0359125646,575243.644291879,17177.03151329065,7578.364001367776,6012.806464037085,1066384.712298623,56725.039787830996,22813.838110448447,1344008.2035947528
118,0,23.63,315503423.58466774,216448144.1410316,165341434.8985835,264343175.382982,221627181.9979732,173816564.38655943,209148679.74898905,164093616.37355423,190138002.08038008,212092754.71664184,240414563.89644417,42509235.63153583,256689843.94423905,353450155.95810974,209648827.3237589,198291175.54120877,51513456.95517042,234258421.53852445,272168463.4548191,325985455.65988576,383561024.3230853,321806447.3739537,222995615.91905093
119,0,23.72,73421.04303338964,90218.79307836147,10043.013353847973,158390.53606957654,12320.990560136515,11523.043030407194,9685.19215071148,6831.420762936375,7192.820387917324,10479.424177840958,1350.0619409481858,20672.68056825865,88781.78905360677,91861186.86631083,11374.25947581133,1908.781684417736,1.7411382884565902,83153.98815478668,147140.19695183393,61051.71153334322,55829201.58226793,155362.63181213458,18560.9626234916
120,0,23.89,2444284.9919763105,2201240.027207904,1545124.9112349185,1643224.7600713875,1369677.317674738,1236810.5529695505,920619.363096193,1489238.7891666102,1412238.9936144878,1396426.6331732895,1101934.3097473823,1504925.4093506122,2561717.229017273,84290.82469097772,935969.5872980056,1070816.768401944,459255.542873481,2183046.893810932,2085872.610465661,1784316.3066632843,577705.9193132338,1419628.1931297618,4030087.8959806464
121,0,24.00,125384.7987892885,118751.8483169962,99465.93227350195,116730.29406165554,112403.04089164178,92829.24110825981,100840.31240623523,108517.7529842736,95067.89945770096,102836.33961181618,96935.25769151543,95229.53599661561,158909.23863046823,0.0,0.0,94928.34090687061,123214.22224154753,111603.79826323286,156743.98906903205,129825.72089743064,0.0,113664.99539846706,143870.12804042106
122,0,24.00,1036.8787585771488,982.027089811682,822.5407973879387,0.0,929.5251627422839,767.6581946887004,833.9063343557477,0.0,786.1709435439076,850.4126272317058,801.6131989527958,787.5076087172672,0.0,0.0,603078.7369243779,0.0,0.0,922.915767406097,0.0,0.0,0.0,939.9609877789135,0.0
123,0,24.09,45591.441864248816,23258.310213891382,40816.32013277613,28207.93485933459,40639.43982733132,38491.20316858746,43367.254276383705,32408.001373763746,31236.017104524173,45595.24404379296,41805.73529489232,2494.001816450781,37879.52621478144,90771.42653079897,39432.74370641388,35164.874691254176,99998.0968932468,58089.14757472933,51653.626525605374,47844.30256559161,111123.75646961122,50412.37919079726,27894.78662714852
124,0,24.09,317.13906185126837,0.0,283.92279221334144,196.2174836384397,282.6923934403484,267.7490240111247,301.6673694424835,225.4336062183114,217.28115530970138,0.0,290.8052724215643,151703.34336125018,263.49413214208334,631.4159823809645,274.2984830905358,244.6107188912341,695.5977117386569,404.07447126684855,359.30828216231185,332.8102075770993,0.0,0.0,0.0
125,0,24.21,79.0158018640158,59.15812085390919,219850.030977318,43.20776023680644,59.54851846533473,239.00913652171056,0.0,223598.75666698726,249087.52003709372,282984.23824565014,321710.56126893853,116.04991135146616,87.79441532401009,0.0,155.53390628492613,137.9314029721708,0.0,0.0,198.75209412316002,21.330315383500054,120.78774803991058,89.22281032187483,0.0
126,0,24.21,108973.84407633012,103438.67238104576,0.0,84910.68701909861,87776.80286459746,3633.285285193543,68933.72910236282,1973.0587125127809,71214.02409901028,1966.940519356376,0.0,1744.4414082651597,85817.04940405296,0.0,2364.340800011061,2096.7572373090734,0.0,132955.8357327249,64067.38192317343,51446.78043812743,105471.33494663284,53938.27552352745,190634.58289470687
127,0,24.21,20761.84868503145,15064.741409631932,0.0,10797.571360555206,15522.734559318531,69952.86821275567,83626.07859503325,37987.254961978695,6112.525316638614,37869.27049931685,0.0,40644.78741339193,23842.118029782643,258009.20384916704,45521.451636959646,40369.57496658842,0.0,215296.60633873692,56831.22308236597,65240.52056677921,33078.376220448845,24960.032705838763,0.0
128,0,24.34,69894.11741303891,47604.59621809304,26322.606169875664,46131.655855856014,0.0,0.0,17650.833002700056,14558.188513950503,18505.38568031395,23551.9522959579,0.0,19561.89812724464,77514.48563155817,0.0,17940.62487433453,18218.53988664866,0.0,34016.46419491495,48343.10718847699,0.0,0.0,0.0,0.0
129,0,24.34,27597.200661969393,0.014882063625568091,0.008228926005716397,71765.25410381975,0.0,31712.01925729147,0.002048128542102134,0.008369733682559858,17733.88501942757,0.007362769152984016,0.0,0.0,0.0242324396952585,0.0,22629.134342284484,0.005695447315966489,0.0,0.010634166122933005,0.0,15675.564441718208,0.0,17054.87239282176,0.0
